brand,color,size,price,offer_price
Crocs,Red,5,4142,4068
Crocs,Brown,6,8442,8368
Franco Leone,Tan,6,3542,1613
Crocs,Black,2,2442,2368
Crocs,Black,4,3742,3008
Crocs,White,10,3442,3368
Crocs,Red,5,2442,2368
PUMA,Black/Red,UK-07,4746,1673
Crocs,Grey,6,5442,3368
LaBriza,Black,7,3246,1772
Reebok,White,9,3846,2583
Woodland,Brown,10,3342,3268
Franco Leone,Black,10,3942,1773
Tresmode,Black,3.5,4647,4153
Nike,Green,10,1842,1493
FILA,Black,11,3146,1893
Crocs,Brown,11,2442,2368
Crocs,Green,12,2942,2118
Crocs,Brown,8,2242,1448
Tresmode,Tan,6,4047,3973
Franco Leone,Black,9,3146,1723
Bata,Black,8,2446,2372
FILA,Blue,3,2346,1898
FILA,Black,8,4446,3583
LaBriza,Purple,7,3246,1492
Crocs,Black,6,2942,2868
Asics,Purple,5,6946,4592
Tory Burch,Navy,8.5,31697,28498
Franco Leone,Black,11,1942,973
Woodland,Tan,10,3442,3368
PUMA,Pink,7,3946,2123
Liberty,Brown,9,3946,3342
Hidesign,Red,40,3172,1733
FILA,Black,6,3046,2463
Tory Burch,Black,5,26147,20943
Tresmode,Silver,5,5397,5323
Franco Leone,Black,8,1942,973
FILA,Grey,11,1446,1072
Reebok,Black,6,3246,2753
Woodland,Black,10,4142,4068
Crocs,Blue,2,2442,2368
Crocs,Pink,7,5442,3368
Crocs,Pink,9,4442,4368
Woodland,Brown,9,2742,2668
Imperial India Company,Brown,9.5,13446,10123
Woodland,Camel,6,3242,3168
Nike,Grey,10,6442,4973
Crocs,Blue,8,4742,4668
Tresmode,Beige,4,4947,3073
Tresmode,Red,8,4347,4273
Tresmode,Gold,4,3747,3013
Crocs,Black,12,2442,1968
Tresmode,Black,6,3647,3573
Buckaroo,Brown,8,2942,1868
Franco Leone,White & Blue,7,3146,1723
Converse,Brown,6,3046,2463
Asics,Black,5,9446,5772
Liberty,Green,7,1746,1472
Toms,Turquoise,10,4847,3673
Lavie,Navy,3,2946,1172
Franco Leone,Brown,9,4142,1853
Tory Burch,Blue,8,24197,21748
Toni Rossi,Black,11,4742,3543
Nike,Grey,6,7942,6123
Tresmode,Pewter,5,4347,4273
Franco Leone,Black,10,3942,1773
Toni Rossi,Brown,6,3842,2883
Tory Burch,Silver,6,32947,29623
Tresmode,Gold,4,5397,5323
Reebok,White,6,3446,2323
Tresmode,Black,7,3647,3573
Franco Leone,Blue,6,3446,1573
Toni Rossi,Brown,6,4142,1888
Crocs,Grey,11,2942,2868
Tresmode,Black,4,4347,3493
Vanilla Moon,White & Silver,3.5,5437,4863
LaBriza,Yellow,5,2946,1372
Franco Leone,Red,6,3742,1693
Hidesign,Black,10,2842,2768
Tory Burch,Blue,7,24197,21748
Crocs,Black,5,3442,3368
Crocs,Black,8,4242,4168
Crocs,Blue,9,6442,6368
Toni Rossi,Brown,7,4142,2648
Franco Leone,Tan,6,2042,1013
Crocs,Blue,5,2442,2368
Crocs,Pink,3,1442,1368
LaBriza,Brown,5,4446,2372
Converse,Black,11,3046,2463
Crocs,Black,12,4442,4368
Toms,Brown,10.5,7447,5623
Toni Rossi,Grey,8,4842,3618
Tory Burch,Blush,7.5,35447,31873
Adidas,Blue,7,9246,7572
Tory Burch,Silver,7.5,32947,29623
Franco Leone,Tan,11,2342,1133
Liberty,Black,11,2146,1722
Hidesign,Black,39,4222,2258
PUMA,Brown,10,4746,2523
Crocs,Black,3,4442,4368
Toni Rossi,Tan,7,4342,3568
Crocs,Pink,2,2742,1978
Buckaroo,Tan,8,3742,2348
Crocs,Black,9,2442,1868
Franco Leone,Blue & White,8,3942,1773
Crocs,Black,5,1442,1368
Tory Burch,Silver,10,27947,25123
Adidas,White,11,3146,2711
Tresmode,Blue,8,3447,3373
Tory Burch,Black,7.5,26147,20943
Franco Leone,Black,10,2342,1513
Tory Burch,Off White,5.5,37947,34123
Liberty,White,8,1746,1472
Crocs,Blue,5,1942,1868
Toms,Picante Red,10,6147,4648
Franco Leone,Beige,6,3446,1873
Tresmode,Gold,2.5,4347,4273
Adidas,Silver,7,3746,3342
Crocs,Blue,3,2942,2868
Tresmode,White,2.5,5847,5773
Adidas,Black & Neon,6,4746,4027
PUMA,Brown,8,4746,2523
Crocs,Black,9,4442,4368
Numero Uno,Black,8,3146,1723
FILA,Grey,11,3646,2173
Franco Leone,Brown,7,3342,1823
Crocs,Multi Color,7,3242,3168
Buckaroo,Brown,9,2442,1568
Crocs,Multi Color,8,3242,3168
PUMA,Black/Green Gecko,UK-09,4846,2173
Footin,Blue,8,1946,1872
LaBriza,Tan,4,4046,2172
Crocs,Yellow,4,2442,2368
Umbro,Pink & Blue,10,3446,2303
Crocs,Purple,11,1942,1868
Tresmode,Grey,4,3437,2167
Tresmode,Black,5,3447,3373
Crocs,Blue,8,2442,2368
Crocs,Black,7,2942,2868
Tresmode,Gold,6,4947,4873
Tory Burch,Off White,5,31697,28498
Crocs,Brown,3,2742,2093
Crocs,Beige,2,5442,2368
Bata,Blue,6,3446,3372
Vanilla Moon,Rose Gold,3.5,4437,3328
Havaianas,Gray,8,2047,1973
FILA,Brown,8,2746,1668
Tresmode,Black,7,3747,3013
Franco Leone,Khakhi,6,3942,1773
Toni Rossi,Black,7,4142,2648
Nike,Black,9,7442,5743
PUMA,Gray/Blue,UK-11,4746,3673
PUMA,Black & Green,11,3446,2563
Buckaroo,Brown,11,3742,2348
Crocs,Blue,7,2942,2868
Crocs,Blue,5,3942,3868
Crocs,Blue,9,2242,2168
Umbro,Black & Yellow,8,4446,2943
Crocs,Black,8,2942,2868
Tresmode,Pewter,7,3747,3673
Crocs,Brown,8,5442,5368
Crocs,Grey,12,5742,5668
Franco Leone,Dark Tan,6,2142,1393
Tresmode,Beige,5,3647,2293
Franco Leone,Tan,8,4142,1853
Tresmode,Pink,6,3747,3013
Nike,White,7,5442,4208
Liberty,Black,8,2046,1722
LaBriza,Black,3,4246,2272
Tory Burch,Nude,8,35447,31873
Lee Cooper,Camel,6,3846,2583
Crocs,Blue,11,3442,3368
Crocs,Grey,2,4442,3168
Crocs,Brown,8,2942,2868
Tresmode,Pewter,2.5,3747,3673
PUMA,Black & Blue,8,3246,2412
Tresmode,Gold,5,4647,4153
Toni Rossi,Brown,6,2942,2218
Woodland,Black,10,2642,2568
Crocs,Blue,11,3242,3168
Vanilla Moon,Gold,3.5,4437,3328
Franco Leone,Tan,6,3942,1773
Toni Rossi,Brown,10,2942,2218
Franco Leone,Black,7,3942,1773
Crocs,Black,5,2442,2368
Numero Uno,Blue,9,3446,1873
Buckaroo,Tan,9,3942,2468
Tresmode,Gold,4,3247,2893
Converse,Orange,9,2946,2383
Crocs,Brown,10,4942,4868
Adidas,Black,9,4746,3872
FILA,Blue & Beige,9,2546,1553
Reebok,Blue,6,3246,2673
LaBriza,Pewter,8,3746,2022
Bata,Black,8,1946,1872
Numero Uno,Brown,9,3446,1873
Crocs,Black,5,5442,5368
Numero Uno,Black,9,2746,1523
Crocs,Black,5,5442,5368
Tresmode,Tan,4,4647,4153
Crocs,Black,4,5442,5368
Converse,Red,8,3046,2463
Tory Burch,Silver,11,32947,29623
Converse,Malt,7,3046,2463
Crocs,Blue,11,5242,3728
Tresmode,Beige,2.5,4347,4273
LaBriza,Black,3,2746,1292
Bata,Brown,6,1346,1272
Crocs,Brown,12,6942,6868
Hidesign,Brown,8,4742,4172
Crocs,Brown,12,3742,3008
Numero Uno,Navy,9,3346,1823
Franco Leone,Camel,7,3146,1723
Tresmode,Blue,7,4047,3613
Bata,Tan Light Brown,8,1746,1672
LaBriza,Green,6,3446,1572
Woodland,Camel,9,2942,2868
Tresmode,Blue,5,4347,3883
Bata,Brown,8,2746,2672
Toms,Red,10,4447,3373
Crocs,Blue,7,6942,6868
Tresmode,Gold,5,5397,5323
Crocs,Blue,8,3242,2328
Reebok,White,7,3946,2648
Crocs,Blue,5,2942,2868
Tresmode,Tan,6,4647,4153
Asics,Pink,9,7446,4572
Crocs,Brown,9,6442,6368
Woodland,Green,7,3342,3268
Crocs,Purple,4,2942,2243
Crocs,Red,7,2942,2868
Franco Leone,Black,9,2242,1453
Crocs,Blue,5,3442,2618
Converse,Black,7,3146,2543
Franco Leone,Grey,6,2242,1093
Crocs,Orange,9,5442,3368
Crocs,Blue,5,2942,2243
Reebok,White,8,3246,2193
Buckaroo,Brown,10,2342,1508
Adidas,Multi,11,9446,7672
Crocs,Blue,4,3742,3668
Crocs,Grey,7,5442,3368
Imperial India Company,Brown,8.5,13446,10123
Tresmode,Tan,4,4047,3973
Asics,Black,7,8446,5172
FILA,Blue,3,2346,1898
Franco Leone,Black,8,2042,1013
Crocs,Brown,14,3242,2468
Asics,Orange,9,15446,10122
Liberty,Brown,6.5,2346,1982
Hush Puppies,Tan Light Brown,3,7446,7372
Franco Leone,Mocca,7,3242,1493
Crocs,Orange,9,5742,5668
Liberty,Brown,8,1746,1472
Reebok,Grey,9,3446,2323
Nike,Maroon,10,4142,3333
Crocs,Black,12,3242,3168
Crocs,Blue,6,4442,3168
PUMA,Blue,5,3946,2123
PUMA,Black & Purple,7,3446,2563
Crocs,Brown,6,6442,6368
Crocs,Grey,9,4742,4668
Tory Burch,Gold,7,26147,20943
Havaianas,Blue,9.5,1947,1873
Tresmode,Blue,6,4347,4273
Crocs,Blue,9,2442,1768
Nike,Purple,11,4142,3333
Crocs,Black,11,5442,5368
LaBriza,Tan,3,3946,2122
Crocs,Blue,10,3442,3368
Adidas,Grey,9,5346,4372
Crocs,Black,2,4242,3028
Woodland,Dark Brown,7,3242,3168
Converse,Purple,5,2946,2383
Crocs,Pink,8,1742,1668
Buckaroo,Black,9,2142,1388
Crocs,Grey,7,2242,2168
Franco Leone,Black,10,2442,1173
Bata,Tan Light Brown,8,1446,1372
Crocs,Black,9,5742,5668
Crocs,Orange,11,6442,6368
Toni Rossi,Tan,6,4142,2648
Franco Leone,Tan,11,3242,1493
PUMA,White/Blue,UK-07,4646,2073
Crocs,Red,3,3242,3168
Bata,Black,9,1946,1872
LaBriza,Sky Blue,5,2346,1322
Franco Leone,Red & Black,7,3146,1723
Toni Rossi,Brown,11,2942,2218
Nike,Taupe,10,1842,1493
Franco Leone,Blue,8,2242,1453
Franco Leone,Black,6,4442,1973
Vanilla Moon,Gold,6,3937,2958
Woodland,Brown,8,2942,2868
Crocs,Blue,3,5942,5868
Tresmode,Blue,7,4347,3883
Liberty,Black,8,2146,1722
Crocs,Blue,3,4942,4868
Crocs,Blue,9,4442,4368
Woodland,Brown,7,2842,2768
Franco Leone,Navy,6,1446,773
Vanilla Moon,Silver,6,4437,3328
Nike,Black,7,8942,6893
Crocs,Black,5,2242,2168
Umbro,Black & Blue,11,4146,2748
Woodland,Camel Brown,9,3242,3168
PUMA,Gray/Blue,UK-10,4746,3673
Bata,Blue,11,3446,3372
Crocs,Brown,12,6442,6368
Crocs,Purple,6,3242,2048
Hidesign,Brown,10,6942,6868
Buckaroo,Black,9,3342,2108
LaBriza,Beige,5,3446,1572
Crocs,Black,12,3242,2328
Franco Leone,Dark Tan,7,3942,1773
Crocs,Black,10,4942,4868
Franco Leone,Black,9,3942,1773
Woodland,Brown,11,3342,3268
PUMA,Black & Green,7,3446,2563
Adidas,Navy,8,4446,3672
Tory Burch,Black,9,32947,29623
Hush Puppies,Red,4,3946,3872
Vanilla Moon,Silver,3.5,5437,4863
Crocs,Brown,8,2942,2868
Crocs,Black,8,5442,5368
Tresmode,Gold,6,4347,4273
Crocs,Grey,7,8442,8368
Crocs,Brown,9,2942,2118
Franco Leone,Dark Tan,10,3942,1773
FILA,Blue,9,3646,2572
Tory Burch,Cream,6.5,23747,19073
Crocs,Grey,9,5442,3368
Nike,Red,8,8442,6508
Tresmode,Black,8,6437,6363
Crocs,Brown,11,2942,2868
Reebok,Black,6,4046,3138
Crocs,Brown,7,4442,4368
Buckaroo,Tan,9,2142,1388
Nike,Black,9,4742,3813
Crocs,Blue,4,2442,2368
FILA,Red,10,2346,1443
Crocs,Purple,8,1942,1868
Numero Uno,Black,10,3446,1873
Adidas,Black,9,7246,5872
Tory Burch,Black,7,26147,20943
Crocs,Brown,12,5442,5368
Woodland,Khaki,8,3642,3568
Franco Leone,Black,8,2342,1513
Crocs,Black,5,2442,1968
Tresmode,Black,6,4347,3493
Nike,White,9,7442,5743
Tresmode,Gold,8,4047,3973
Tresmode,Brown,7,4047,3973
Franco Leone,Brown,9,3446,1573
Crocs,Black,6,5442,5368
Toms,Tan,11.5,10547,7948
Adidas,Blue,9,14446,11772
Buckaroo,Blue,11,2942,1868
Bata,Black,6,1446,1372
Tory Burch,Blush,9.5,35447,31873
Franco Leone,Tan,9,2242,1453
Vanilla Moon,Off White,7,5937,5313
Crocs,Blue,4,5442,5368
Tresmode,Beige,2.5,12447,6373
Crocs,Multi Color,5,4742,3378
Crocs,Brown,7,3442,2468
Woodland,Khaki,8,3242,3168
Tresmode,Pewter,6,4347,3883
Crocs,Black,5,3942,2818
Tresmode,Black,6.5,3747,3343
Crocs,Brown,14,5442,5368
Tresmode,Black,4,4047,3973
Bata,Black,8,3446,3372
LaBriza,Black,7,4446,2372
Nike,Blue,7,3442,2773
Crocs,Black,12,6442,6368
PUMA,Grey,9,4746,3513
Franco Leone,Black,8,2242,1453
Tresmode,Silver,8,5447,5373
Crocs,Grey,10,5442,3368
Adidas,White,7,4046,2528
Tresmode,Silver,2.5,4047,3973
Crocs,Red,5,3442,3368
Crocs,Multi,8,3242,2328
Woodland,Camel,8,4142,4068
Crocs,Black,11,5442,5368
Vanilla Moon,Arabesco White,5,4937,4413
Crocs,Blue,5,3742,3668
Reebok,Grey,7,3246,2523
Tory Burch,Orange,8,29197,26248
Tresmode,Black,6.5,4047,3973
Vanilla Moon,Denim & White ,3.5,5937,5313
Crocs,Blue,12,3442,3368
LaBriza,Tan,6,4246,2272
Toms,Dark Denim,8.5,6747,5098
Franco Leone,Tan,9,2242,1453
Hidesign,Black,9,2842,2768
Crocs,Purple,2,5442,5368
Toms,Dark Grey,8.5,6747,5098
Tresmode,Black,3,3747,3673
Franco Leone,Brown,6,3342,1823
Bata,Black,8,1446,1372
Crocs,Black,8,6942,6868
Tresmode,Pewter,5,4347,4273
Tresmode,Grey,6.5,4047,3973
Franco Leone,Tan,8,3042,1413
Tresmode,Gold,3.5,3247,2893
Tory Burch,Pink,6.5,32947,29623
Hidesign,Black,7,6442,6368
Woodland,Brown,8,4342,4268
Tory Burch,Black,10.5,23747,19073
Crocs,Blue,8,2242,2168
Tresmode,Black,3.5,4347,3883
Crocs,Grey,7,2742,2668
Lee Cooper,Olive,8,3846,2583
Tory Burch,Off White,6.5,37947,34123
Crocs,Black,3,3742,3008
Liberty,Blue,9,1746,1472
Adidas,Blue,9,6746,5472
Crocs,Blue,10,2442,2368
Crocs,Brown,6,2442,2368
Buckaroo,Black,8,2142,1388
LaBriza,Cognac,5,3446,1872
Crocs,Brown,7,7442,5268
Vanilla Moon,Off White,3.5,5937,5313
Crocs,Pink,8,2742,1978
Bata,Brown,8,1346,1272
Reebok,Black,10,2746,2138
Franco Leone,Brown,9,4142,1853
Bata,Tan Light Brown,6,1446,1372
Nike,Blue,9,6442,4973
Liberty,Black,11,2146,1722
Liberty,Brown,9,1746,1472
Tory Burch,Navy,11,32947,29623
Reebok,Blue,11,3246,2753
LaBriza,Cognac,4,3446,1872
Nike,Green,7,1842,1493
Crocs,Blue,12,4942,4868
Crocs,Blue,11,1942,1868
Franco Leone,Black,7,3742,1693
Liberty,Black,8,3946,3342
Crocs,Purple,6,5442,5368
PUMA,Black,7,6946,5358
Vanilla Moon,Black,3.5,4437,3328
Woodland,Brown,7,4142,4068
Crocs,Black,4,4442,4368
Franco Leone,Black,9,3042,1413
Crocs,Black,5,5442,5368
Crocs,Pink,7,2942,2868
Umbro,Black & Blue,7,3046,2043
Buckaroo,Brown,7,3942,2468
Toms,Blue,5,7447,5623
Adidas,Metsilver,7,3746,3342
Reebok,Blue,6,3246,2753
Buckaroo,Brown,7,2142,1388
Crocs,Blue,5,3242,2328
Bata,Black,7,3446,3372
Nike,Aqua Green,12,1842,1493
Crocs,Navy,7,3942,3868
Umbro,Black & Blue,11,3946,2623
Franco Leone,Black,9,3346,1823
FILA,Light Grey,10,3746,2682
Crocs,Blue,2,2442,2368
Buckaroo,Blue,7,2342,1508
Tory Burch,Black,6.5,27947,25123
Reebok,Black,12,3346,2598
Buckaroo,Black,8,2442,1568
Franco Leone,Tan,10,3542,1613
Crocs,Black,4,2942,2868
Crocs,White,5,3442,3368
PUMA,Black & Green,6,3246,2412
Crocs,Brown,7,3442,3368
Woodland,Tan,6,3442,3368
Bata,Black,7,2746,2672
Crocs,Blue,7,4442,4368
Franco Leone,Navy,9,1446,773
Adidas,White,10,4446,3672
Crocs,Brown,9,3942,3868
Tory Burch,Navy,5.5,31697,28498
Franco Leone,Black,10,2242,1453
Tresmode,White,7,5847,5773
Toni Rossi,Black,7,5442,3448
Crocs,Orange,6,3442,3368
Crocs,Red,6,3942,3868
FILA,Blue,10,2346,1898
Crocs,Grey,9,3942,2468
Franco Leone,Tan,8,2642,1473
Crocs,Black,12,4442,4368
Crocs,Purple,4,5442,5368
Hidesign,Black,10,4742,4172
Crocs,Black,5,4442,2768
Franco Leone,Black,9,3442,1573
FILA,Black,7,2546,2058
Nike,White,9,6442,4973
Crocs,Red,3,3442,3368
Toms,Picante Red,8,6147,4648
Adidas,Blue,9,4446,3672
Numero Uno,Navy,8,3246,1773
Crocs,Grey,14,5742,3548
Umbro,Black & Green,10,3046,2043
Bata,Black,9,2146,2072
Tresmode,Black,5,3747,3673
Reebok,Royal Blue,12,4446,3773
Converse,Navy,10,3046,2463
Crocs,Black,4,1942,1868
Buckaroo,Black,10,2942,1868
Toni Rossi,Green,6,4142,2648
LaBriza,Black,7,3246,1772
Vanilla Moon,Brown,7,7937,7113
Crocs,White,6,3742,3668
LaBriza,Brown,7,3246,1772
Franco Leone,Brown,8,3446,1573
Crocs,Black,3,3442,2168
Crocs,Brown,6,3742,3668
Toni Rossi,Tan,10,4242,2708
Nike,Blue,12,1842,1493
Tresmode,Black,6.5,4647,4573
Crocs,Grey,11,3942,3868
Crocs,Orange,3,2942,2868
Tresmode,Black,5,4347,4273
Tresmode,Black,3.5,4347,3493
Crocs,Pink,7,2742,1978
Buckaroo,Maroon,11,2742,1748
Crocs,White,4,4442,4368
Crocs,Grey,7,3242,3168
Crocs,Purple,4,2242,2168
Franco Leone,Blue,8,3446,1573
Franco Leone,Makhani,10,3242,1493
Crocs,Black,10,1542,1468
Tory Burch,Pink,5.5,32947,29623
Crocs,Blue,7,2442,1768
Woodland,Black,9,2442,2368
Tory Burch,Off White,5.5,37947,34123
Havaianas,White,8,1897,1823
LaBriza,Black,8,4446,2372
Franco Leone,Charcoal,8,4142,1853
Converse,Red,8,2946,2383
Crocs,Blue,3,2842,2768
Buckaroo,Blue,6,2342,1508
Liberty,Brown,7,3446,2912
Crocs,Black,10,4742,4668
Adidas,Metsilver,4,3746,3342
Lee Cooper,Camel,9,3746,2518
Crocs,Blue,6,2442,1968
Tresmode,Gold,6.5,5847,5773
Crocs,Black,11,3442,3368
Bata,Brown,6,2746,2672
Crocs,Pink,5,4442,4368
Crocs,Blue,3,2942,2868
Franco Leone,Dark Tan,6,2142,1053
Crocs,Blue,7,3442,2468
Woodland,Dark Brown,9,5042,4968
Bata,Brown,8,1446,1372
Crocs,Black,9,5442,3368
Nike,Grey,8,8442,6508
PUMA,Coral,6,8446,4373
Nike,Grey,8,7942,6123
PUMA,Purple,4,3946,2123
Crocs,Blue,12,2942,2868
Converse,Red,6,2946,2383
Crocs,Brown,3,3742,3668
Tresmode,Black,4,3647,3573
Crocs,Blue,11,6442,6368
Crocs,White,11,3942,3868
PUMA,Black,4,3446,1873
FILA,Blue,11,2346,1898
Crocs,Blue,9,1442,1368
Tory Burch,Black,9.5,27947,25123
Reebok,White,5,4046,2713
Tresmode,Pewter,5,4047,3613
PUMA,Black & White,10,2946,2192
Tresmode,Tan,3,3747,3673
Nike,Black,9,7442,5743
Reebok,Black,7,3746,2908
Hush Puppies,Brown,6,4946,4872
Vanilla Moon,Rose Gold,7,4437,3328
LaBriza,Pink,4,3446,1572
Crocs,Black,6,2442,2368
Toni Rossi,Cherry,9,4142,2648
PUMA,White,11,5946,3123
Crocs,Pink,7,2442,1768
Adidas,Black,8,6446,5272
Hush Puppies,Black,6,3446,3372
Crocs,Brown,7,2942,2868
Bata,Black,5,1446,1372
Tresmode,Beige,6,6447,5173
Tresmode,Pink,5,4347,4273
Havaianas,Navy Blue,11,2047,1973
Tresmode,Beige,5,3647,3573
Franco Leone,Blue,7,2242,1453
Tresmode,Gold,4,3747,3013
Bata,Black,9,2446,2372
Crocs,Red,10,4942,4868
Footin,Black,6,1446,1372
Converse,Orange,3,3046,2463
Crocs,Brown,10,1542,1468
Toms,Blue,6,7447,5623
Crocs,Green,6,3942,3868
FILA,Black,8,3946,2822
Toms,Navy,6,6747,5098
Crocs,Pink,4,2442,1868
Franco Leone,Tan,9,3742,1693
Woodland,Blue,6,2742,2668
Franco Leone,Black,11,2142,1053
Tory Burch,Tan,5.5,28447,22813
Crocs,Navy,4,2442,2368
Crocs,Orange,3,3442,3368
Sting,Black,8,3042,2503
Crocs,Black,6,2442,1968
Crocs,Blue,7,6442,6368
Vanilla Moon,Cogac & Gold,7,5437,4863
Tresmode,Black,7,3647,3573
Franco Leone,Black,10,3642,1653
Reebok,Navy,6,4146,2778
Crocs,Blue,4,1542,1468
Vanilla Moon,Navy Suede,3.5,5937,5313
Hush Puppies,Black,7,5446,5372
Lavie,White,5,2846,1172
Tresmode,Beige,4,5947,4773
Liberty,Black,9,1746,1472
Reebok,White,7,5046,3903
Franco Leone,Black,8,2042,1333
Franco Leone,Tan,8,4442,1973
Toni Rossi,Tan,9,3742,2808
Nike,Blue,7,6142,4743
Buckaroo,Tan,11,2142,1388
Crocs,Black,5,4442,4368
Nike,Blue,6,1746,1413
Reebok,White,8,3446,2323
Tory Burch,Black,9.5,23747,19073
Tresmode,Gold,3.5,3747,3343
Buckaroo,Tan,10,3442,2168
Hidesign,Black,5,4042,1988
Bata,Grey,10,2646,2572
Crocs,Beige,8,5442,3868
Lavie,Blue,7,2946,1172
FILA,Grey,7,3046,2172
Crocs,Red,3,3442,3368
Havaianas,White,7,1897,1823
Crocs,White,6,2742,2668
Vanilla Moon,Rose Gold,4,5437,4863
Hidesign,Brown,9,6442,6368
Crocs,Brown,5,8442,8368
Hidesign,Brown,7,4742,4172
Tresmode,Beige,8,4047,3973
Nike,Gray,10,4742,3813
Numero Uno,Brown,8,3446,1873
Footin,Beige,5,1346,1272
Buckaroo,Tan,6,2342,1508
Crocs,White,5,4942,4868
LaBriza,Silver,4,2246,1092
Franco Leone,Dark Tan,10,2142,1053
Crocs,White,5,2942,2868
Crocs,Brown,7,2442,1968
Crocs,Blue,2,8442,5168
Toms,Brown,11.5,7447,5623
Bata,Beige,7,1446,1372
Bata,Black,6,1446,1372
Franco Leone,Black,11,4442,1973
Tresmode,Beige,4,7347,7273
Crocs,Black,3,3242,2328
Crocs,Pink,8,3942,3868
Tresmode,Gold,4,4947,2623
Bata,Black,3,1446,1372
Bata,Purple,4,1546,1472
Crocs,Red,2,3442,2468
Crocs,Silver,9,4242,4168
Crocs,Black,6,3442,3368
Tory Burch,Tan,10,28447,22813
Tresmode,Tan,5,3747,3673
Crocs,Grey,10,5742,5668
FILA,Red,9,2346,1443
Crocs,Blue,3,5442,5368
LaBriza,Black,4,2346,1322
Crocs,Red,2,4142,4068
Toni Rossi,Tan,11,4542,3398
Tresmode,Beige,6.5,4347,4273
Crocs,Black,11,3942,3868
Tresmode,Blue,5,4047,3613
Crocs,Gold,6,2742,2668
Crocs,Purple,4,4142,4068
LaBriza,Tan,5,3946,2122
Tresmode,Tan,7,4647,4573
Crocs,Black,12,4942,4868
Vanilla Moon,Brown,4,10437,6768
Crocs,White,14,3942,3868
Numero Uno,Black,8,4846,2573
Adidas,White,9,5046,4172
Tresmode,Beige,4,4347,4273
Toms,Red,8,6747,5098
Crocs,Brown,9,3442,2618
Hidesign,Midnight Blue ,5,3742,2018
Crocs,Brown,5,2942,2868
Liberty,Black,8,2246,1892
Crocs,White,11,3442,3368
Tresmode,Camel,6,3437,2765
Adidas,Black,9,6446,5272
Franco Leone,Black,9,4142,1853
Tresmode,Beige,6.5,4047,3613
Liberty,Black,9,3446,2912
Lee Cooper,Blue,7,3746,2518
Tresmode,Gold,3,4347,4273
Franco Leone,Black,8,3146,1723
Liberty,Black,9.5,1746,1472
FILA,Blue,11,2746,1982
Crocs,Blue,4,5442,5368
Converse,Malt,4,2946,2383
Umbro,Black & Yellow,11,3746,2493
Crocs,Black,10,3942,3868
Crocs,Purple,7,2942,2868
Tory Burch,Tan,8.5,28447,22813
Bata,Black,8,3446,3372
PUMA,White,8,4746,3673
Toms,Navy,4,6747,5098
Bata,Brown,10,2446,2372
Crocs,White,5,2742,2668
Crocs,Red,9,2942,2868
Toni Rossi,Brown,6,2542,1923
Crocs,Brown,9,2442,2368
FILA,Black,10,2346,1898
Franco Leone,Beige,10,2442,1173
Crocs,Blue,3,2942,2868
Reebok,Black,7,3646,2828
FILA,Navy Blue,9,2346,1443
Bata,Brown,11,1946,1872
Crocs,Green,4,3442,3368
Nike,Gray,7,4942,3973
Tresmode,Silver,3,5447,5373
Crocs,Black,8,5442,3368
Bata,Red,7,1446,1372
Tory Burch,Pink,6,28447,22813
Crocs,Blue,13,4442,4368
Tresmode,Black,6,3447,2773
LaBriza,Tobacco,6,3446,1572
Bata,Black,7,1446,1372
FILA,White,8,3046,2463
Toms,Natural,9,4847,3673
Crocs,White,11,2942,2868
Imperial India Company,Tan,9,12446,9373
Franco Leone,Black,7,4442,1973
Toni Rossi,Navy Blue,6,5442,4063
FILA,Black,7,2446,1978
Tresmode,Blue,4,5447,4373
Tresmode,Red,7,4047,3973
Crocs,Black,4,2942,2118
Crocs,Black,2,2442,1868
Lee Cooper,Olive,10,3746,2518
Tresmode,Beige,6,4347,4273
Reebok,White,7,3746,2908
Nike,Black,7,5442,4208
FILA,Grey,7,3946,3183
Adidas,Grey,7,4446,3672
Tresmode,Beige,5,4347,4273
Converse,Malt,10,2946,2383
Franco Leone,Tan,7,4242,1893
Buckaroo,Camel,7,2242,1448
Umbro,Yellow & Blue,11,3146,2108
Tresmode,Gold,3,3447,3373
Crocs,Brown,10,3442,3368
Buckaroo,Tan,9,3442,2168
Crocs,Purple,5,5742,5668
Woodland,Brown,10,3642,3568
Tresmode,Gold,3,5397,5323
Crocs,Black,4,2742,2668
Liberty,Black,6.5,2046,1722
Franco Leone,Charcoal,9,4142,1853
Crocs,Black,3,3942,3868
Crocs,Orange,6,2942,2118
Crocs,Blue,11,1542,1468
Crocs,Blue,12,2442,1968
Hush Puppies,Black,9,3946,3872
Crocs,Brown,3,2942,2868
PUMA,Navy,9,3946,2922
Tresmode,Grey,7,3437,2167
Crocs,White,9,2942,2243
Hidesign,Brown,10,5942,5318
Tresmode,Wine,7,3647,3573
Nike,Blue,10,1842,1493
Woodland,Brown,6,3942,3868
Crocs,Multi Color,6,2442,2368
Crocs,White,5,2742,2668
Woodland,Brown,7,2942,2868
Tresmode,Black,7,4347,2323
Converse,White,8,2946,2383
Crocs,Black,7,5442,5368
Franco Leone,Black,9,3942,1773
Footin,Beige,8,1346,1272
Tresmode,Gold,6.5,6447,3973
Tresmode,Black,5,4047,3973
Reebok,Black,13,3246,2753
Franco Leone,Black,8,4042,1813
Tresmode,Grey,5,4947,4873
Crocs,Black,10,7442,7368
Crocs,Brown,5,3742,3668
